config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,trip_count,trip_success_rate,median_success_trip_moves,shortest_dist,path_efficiency,perfectish_trip_rate,non_neighbor_jumps,total_ticks
death_penalty_k_0p5__over_0p3__under_1,7,500000,20000,5,512,0.98,,5000,500,500,20,-0.11164751523378694,-0.25289751523378684,113,0.00565,148.59557279999717,73.32,0.01,0.7069012547735952,0.5,0.5,0.47685,0.5183,0.0001,4115,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_1,8,500000,20000,5,512,0.98,,5000,500,500,20,-0.049844531576089444,-0.1698445315760893,96,0.0048,147.60565650000353,87.05000000000001,1.5599999999999998,0.7701895462377943,0.9294871794871795,0.0,0.161,0.67045,0.01455,889,0.0,,10,,,0,520000
death_penalty_k_0p5__over_0p3__under_1,9,500000,20000,5,512,0.98,,5000,500,500,20,-0.09889639389729675,-0.23014639389729663,105,0.00525,148.39554649999627,89.64,0.8099999999999999,0.8863788487282463,0.9197530864197531,0.47530864197530864,0.07275,0.79455,0.00755,183,0.0,,10,,,0,520000
death_penalty_k_1__over_0p02__under_0p5,0,500000,20000,5,512,0.98,,5000,500,500,20,0.8031245445460674,0.8031245445460674,0,0.0,148.72435579999728,57.935,2.365,0.5022007422110987,0.7949260042283298,0.7864693446088795,0.69025,0.29095,0.0188,5768,0.016816920943134535,12.0,10,0.8333333333333334,0.4742268041237113,0,520000
death_penalty_k_1__over_0p02__under_0p5,1,500000,20000,5,512,0.98,,5000,500,500,20,0.8004580240621715,0.7979580240621714,1,5e-05,149.14493490000314,34.29,28.375,0.8468941382327209,0.12158590308370044,0.11964757709251102,0.4641,0.2904,0.0345,1050,0.26857142857142857,10.0,10,1.0,1.0,0,520000
death_penalty_k_1__over_0p02__under_0p5,2,500000,20000,5,512,0.98,,5000,500,500,20,0.8587330191297802,0.8587330191297802,0,0.0,149.7939891999995,83.17999999999999,4.49,0.8388434719884588,0.8797327394209354,0.8530066815144766,0.13365,0.69775,0.0395,153,0.6993464052287581,10.0,10,1.0,1.0,0,520000
death_penalty_k_1__over_0p02__under_0p5,3,500000,20000,5,512,0.98,,5000,500,500,20,0.5022577104122553,-0.0877422895877442,236,0.0118,149.23954019999655,68.395,0.325,0.35082973901600994,0.5846153846153846,0.03076923076923077,0.048,0.24005,0.00205,4,0.0,,10,,,0,520000
death_penalty_k_1__over_0p02__under_0p5,4,500000,20000,5,512,0.98,,5000,500,500,20,0.29936546956650895,-0.17813453043349065,191,0.00955,149.1669127999994,58.72500000000001,0.21,0.9246487867177522,0.8095238095238095,0.0,0.2174,0.54305,0.0018,692,0.001445086705202312,10.0,10,1.0,1.0,0,520000
death_penalty_k_1__over_0p02__under_0p5,5,500000,20000,5,512,0.98,,5000,500,500,20,0.9568426415732609,0.9568426415732609,0,0.0,149.14490939999814,55.02,7.994999999999999,0.47555434387495454,0.28142589118198874,0.19199499687304566,0.2769,0.26165,0.0225,548,0.3704379562043796,10.0,10,1.0,1.0,0,520000
death_penalty_k_1__over_0p02__under_0p5,6,500000,20000,5,512,0.98,,5000,500,500,20,0.22736825843791952,-0.007631741562080248,94,0.0047,149.4684219000046,87.52499999999999,0.0,0.8185089974293059,,,0.20805,0.7164,0.0,1584,0.0,,10,,,0,520000
