config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
sil_frac_0p25,12,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5174065504994438,,115,0.00575,666.6767156999999,54.185,7.32,6.148514851485149,2.6,4.15,0.5157331364768848,0.8797814207650273,0.0273224043715847,0.2854,0.2795,0.06445,194,9,0.04639175257731959,0.9,0.5555555555555556,99,8,0.08080808080808081,0.6666666666666666,17,0.04639175257731959,1,1020000
sil_frac_0p25,13,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5698819527567328,,104,0.0052,658.1748064000001,56.56,1.295,3.5283018867924527,0.67,4.45,0.5379243281471005,0.4671814671814672,0.25868725868725867,0.30475,0.3043,0.00605,228,6,0.02631578947368421,0.5767045454545454,0.16666666666666666,50,2,0.04,0.43543956043956045,8,0.02631578947368421,2,1020000
sil_frac_0p25,14,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5815395355105215,,108,0.0054,668.8162791,63.74,0.865,0.23214285714285718,-0.42999999999999994,4.73,0.5211797929086915,0.6820809248554913,0.1907514450867052,0.31185,0.3322,0.00595,159,2,0.012578616352201259,0.21124031007751937,0.0,27,8,0.2962962962962963,0.3093629343629344,10,0.012578616352201259,3,1020000
sil_frac_0p25,15,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.6199784235739331,,83,0.00415,661.5377034,71.24,1.33,2.6749999999999994,0.6699999999999998,4.695,0.6607944974733296,0.47368421052631576,0.15037593984962405,0.26815,0.4708,0.0063,130,4,0.03076923076923077,0.8238095238095238,0.25,69,10,0.14492753623188406,0.6318681318681318,14,0.03076923076923077,3,1020000
sil_frac_0p25,16,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5257027356646462,,76,0.0038,662.1885989000002,71.85,1.505,12.850000000000001,1.185,4.97,0.6468336812804454,0.6877076411960132,0.22259136212624583,0.2351,0.46475,0.01035,262,6,0.022900763358778626,0.3617886178861789,0.0,30,5,0.16666666666666666,0.9166666666666666,11,0.022900763358778626,6,1020000
sil_frac_0p25,17,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.49452114920517687,,100,0.005,665.8870886999998,63.425,1.29,0.38636363636363635,-0.27,4.86,0.6511627906976745,0.624031007751938,0.18604651162790697,0.3471,0.41305,0.0081,369,9,0.024390243902439025,0.75,0.3333333333333333,52,5,0.09615384615384616,0.4492753623188406,14,0.024390243902439025,3,1020000
sil_frac_0p25,18,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.6703380487975562,,88,0.0044,668.7710670000001,69.135,1.875,5.591836734693878,2.25,4.725,0.5184783394807261,0.8746666666666667,0.088,0.2386,0.35845,0.01645,184,2,0.010869565217391304,0.6590909090909091,0.0,30,3,0.1,0.6428571428571429,5,0.010869565217391304,4,1020000
sil_frac_0p25,19,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.4399045463492155,,169,0.00845,660.541921,45.64,1.185,4.507352941176471,2.385,4.625,0.7575591586327782,0.46835443037974683,0.20253164556962025,0.45155,0.34575,0.00555,218,3,0.013761467889908258,0.2222222222222222,0.0,49,3,0.061224489795918366,0.23404255319148937,6,0.013761467889908258,1,1020000
sil_frac_0p25,20,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.49127756083134755,,130,0.0065,653.5162083999999,60.685,1.055,17.657894736842106,3.1650000000000005,4.955,0.704457444178957,0.6729857819905213,0.07582938388625593,0.30965,0.4275,0.0072,42,6,0.14285714285714285,0.24797365754812564,0.0,21,5,0.23809523809523808,0.3372093023255814,11,0.14285714285714285,1,1020000
sil_frac_0p25,21,1000000,20000,20,512,0.99,0.3,50000,500,500,20,0.5208202561398725,,179,0.00895,675.6720816000002,40.59,12.055,0.36781609195402304,-0.2749999999999999,4.28,0.5072677999507268,0.9767731231854002,0.8788884280381585,0.2876,0.2059,0.1179,65,5,0.07692307692307693,0.55,0.2,4,0,0.0,,5,0.0,1,1020000
