config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,73,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4329830214395961,-0.599516978560403,413,0.02065,184.19117530000017,18.145,1.24,14.633064516129032,16.905,5.2,0.9911821438412786,0.7782258064516129,0.17338709677419356,0.3025,0.18005,0.0098,14,0,0.0,,,25,0,0.0,,0,0.0,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,74,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4215343289776189,-0.35346567102238047,310,0.0155,187.67874310000002,38.2,2.485,15.372233400402417,35.715,12.905,0.8472513089005236,0.7967806841046278,0.15492957746478872,0.3808,0.3238,0.0199,36,6,0.16666666666666666,0.5,0.16666666666666666,67,11,0.16417910447761194,1.0,17,0.16417910447761194,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,75,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4102681372868069,-0.19223186271319256,241,0.01205,218.39267649999988,48.22,1.5650000000000002,30.811501597444085,46.655,29.12,0.989423475736209,0.7635782747603834,0.476038338658147,0.4585,0.4771,0.01205,93,3,0.03225806451612903,0.41935483870967744,0.0,54,4,0.07407407407407407,0.5154545454545455,7,0.03225806451612903,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,76,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40446932065906493,-0.25553067934093454,264,0.0132,189.44163509999998,46.745,0.67,69.76865671641791,46.074999999999996,21.515,0.8804150176489464,0.7388059701492538,0.5447761194029851,0.37845,0.4116,0.005,54,3,0.05555555555555555,0.4782608695652174,0.3333333333333333,24,1,0.041666666666666664,0.16981132075471697,4,0.041666666666666664,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,77,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4484977693110381,-0.12650223068896135,230,0.0115,196.21474560000001,50.795,2.16,23.516203703703702,48.635000000000005,28.745,0.989565902155724,0.6574074074074074,0.35648148148148145,0.31525,0.50265,0.01425,36,0,0.0,,,55,1,0.01818181818181818,0.7857142857142857,1,0.0,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,78,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.37176293459171356,0.014262934591713855,143,0.00715,187.03906229999984,69.02000000000001,2.2849999999999997,30.205689277899353,66.73500000000001,51.895,0.9232831063459866,0.8030634573304157,0.5032822757111597,0.268,0.6373,0.0184,28,18,0.6428571428571429,1.0,1.0,42,10,0.23809523809523808,0.5421245421245421,28,0.23809523809523808,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,79,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4542379704356682,-0.23076202956433123,274,0.0137,202.7685150000002,42.57,1.865,22.82573726541555,40.705,13.385,0.9877848249941273,0.8123324396782842,0.21715817694369974,0.37725,0.4206,0.0152,42,8,0.19047619047619047,0.5882352941176471,0.0,54,4,0.07407407407407407,0.3431372549019608,12,0.07407407407407407,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,80,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.457744321410932,-0.022255678589067584,192,0.0096,189.3022329999999,63.135,1.48,42.65878378378378,61.655,41.085,0.9317335867585333,0.8547297297297297,0.26013513513513514,0.3513,0.5883,0.0127,56,2,0.03571428571428571,0.46875,0.0,39,6,0.15384615384615385,0.6461538461538461,8,0.03571428571428571,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,81,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.418589916897508,-0.3589100831024913,311,0.01555,188.64540650000026,39.53,0.715,55.286713286713294,38.815,20.72,0.952820642549962,0.6993006993006993,0.3146853146853147,0.28965,0.37675,0.005,133,0,0.0,,,25,1,0.04,0.75,1,0.0,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,82,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.43653952751474756,-0.02846047248525205,186,0.0093,186.36562060000006,59.404999999999994,3.91,15.193094629156008,55.49499999999999,16.715,0.9779479841764162,0.9322250639386189,0.8132992327365729,0.33045,0.58095,0.03645,38,12,0.3157894736842105,0.6666666666666666,0.25,43,7,0.16279069767441862,0.38461538461538464,19,0.16279069767441862,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,83,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4164087906463628,-0.3360912093536365,301,0.01505,186.84163249999983,41.82,1.695,24.672566371681416,40.125,18.21,0.982544237207078,0.6932153392330384,0.3008849557522124,0.4589,0.411,0.0119,43,6,0.13953488372093023,0.5902777777777778,0.0,74,1,0.013513513513513514,0.5454545454545454,7,0.013513513513513514,0,520000
noisy__beta_0p1__novelty_rewards_T__e_30__buf_50k__n_step_10__over_0p02__under_0p5,84,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.413483746890668,-0.2940162531093313,283,0.01415,187.36263439999993,40.949999999999996,2.095,19.546539379474936,38.855,13.2,0.9799755799755799,0.8591885441527446,0.29594272076372313,0.45655,0.4013,0.018,79,0,0.0,,,51,3,0.058823529411764705,0.5769230769230769,3,0.0,0,520000
