config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,22,500000,20000,20,64,0.99,0.3,500,200,500,20,0.4125244443924653,,532,0.0266,678.4554466000009,0.22499999999999998,0.4,0.5624999999999999,-0.17500000000000004,8.965,0.0,0.0,0.0,0.8488,0.0,0.0,44,0,0.0,,,75,0,0.0,,0,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,23,500000,20000,20,64,0.99,0.3,500,200,500,20,0.41229097092281847,,521,0.02605,673.6482292999972,0.5,1.76,0.2840909090909091,-1.26,2.805,0.0,0.0,0.0,0.9486,0.0,0.0,92,3,0.03260869565217391,0.4444444444444444,0.3333333333333333,283,4,0.014134275618374558,0.6201298701298701,7,0.014134275618374558,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,24,500000,20000,20,64,0.99,0.3,500,200,500,20,0.3888405382399456,,547,0.02735,681.3882688000012,0.25,0.31,0.8064516129032259,-0.06,2.09,0.0,0.0,0.0,0.59665,0.0,0.0,45,0,0.0,,,47,0,0.0,,0,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,25,500000,20000,20,64,0.99,0.3,500,200,500,20,0.3945261769045621,,559,0.02795,682.609061500003,0.165,0.41000000000000003,0.40243902439024387,-0.24500000000000002,3.685,0.0,0.0,0.0,0.54315,0.0,0.0,32,2,0.0625,0.7727272727272727,0.5,57,1,0.017543859649122806,1.0,3,0.017543859649122806,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,26,500000,20000,20,64,0.99,0.3,500,200,500,20,0.39718177517904923,,543,0.02715,675.6179655000014,0.135,0.54,0.25,-0.405,1.825,0.0,0.0,0.0,0.5748,0.0,0.0,25,1,0.04,0.625,0.0,70,0,0.0,,1,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,27,500000,20000,20,64,0.99,0.3,500,200,500,20,0.40447654004661376,,543,0.02715,674.3224025000018,0.125,0.49500000000000005,0.2525252525252525,-0.37000000000000005,4.775,0.0,0.0,0.0,0.9396,0.0,0.0,25,2,0.08,0.7291666666666666,0.5,94,2,0.02127659574468085,0.3868421052631579,4,0.02127659574468085,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,28,500000,20000,20,64,0.99,0.3,500,200,500,20,0.39928150396614137,,561,0.02805,676.2079029000015,0.23500000000000001,0.33999999999999997,0.6911764705882354,-0.10499999999999995,3.24,0.0,0.0,0.0,0.69155,0.0,0.0,47,2,0.0425531914893617,0.8014492753623188,0.0,60,3,0.05,1.0,5,0.0425531914893617,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,29,500000,20000,20,64,0.99,0.3,500,200,500,20,0.4269683661349547,,504,0.0252,687.7186151000024,0.08,1.95,0.041025641025641026,-1.8699999999999999,5.775,0.0,0.0,0.0,0.93115,0.0,0.0,16,5,0.3125,0.8181818181818182,0.0,364,1,0.0027472527472527475,1.0,6,0.0027472527472527475,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,30,500000,20000,20,64,0.99,0.3,500,200,500,20,0.4240715344100581,,508,0.0254,675.6366043000016,0.27,0.44999999999999996,0.6000000000000001,-0.17999999999999994,2.76,0.0,0.0,0.0,0.9444,0.0,0.0,53,1,0.018867924528301886,0.2702702702702703,0.0,81,5,0.06172839506172839,0.56,6,0.018867924528301886,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,31,500000,20000,20,64,0.99,0.3,500,200,500,20,0.3978800672079008,,564,0.0282,671.1901786000017,0.17500000000000002,0.485,0.3608247422680413,-0.30999999999999994,2.145,0.0,0.0,0.0,0.69375,0.0,0.0,33,5,0.15151515151515152,1.0,0.8,85,0,0.0,,5,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,32,500000,20000,20,64,0.99,0.3,500,200,500,20,0.4003055433016943,,534,0.0267,675.2555231000006,0.145,0.96,0.15104166666666666,-0.815,4.695,0.0,0.0,0.0,0.75355,0.0,0.0,19,3,0.15789473684210525,0.5806451612903226,0.3333333333333333,164,5,0.03048780487804878,0.42857142857142855,8,0.03048780487804878,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,33,500000,20000,20,64,0.99,0.3,500,200,500,20,0.4025178009105202,,509,0.02545,678.9322751,0.11,0.5700000000000001,0.19298245614035087,-0.4600000000000001,1.99,0.0,0.0,0.0,0.8574,0.0,0.0,21,0,0.0,,,86,0,0.0,,0,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,34,500000,20000,20,64,0.99,0.3,500,200,500,20,0.3815847106376761,,553,0.02765,669.1817526999985,0.2,0.5599999999999999,0.3571428571428572,-0.35999999999999993,7.01,0.0,0.0,0.0,0.82705,0.0,0.0,39,0,0.0,,,103,2,0.019417475728155338,0.739010989010989,2,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,35,500000,20000,20,64,0.99,0.3,500,200,500,20,0.4130566212339694,,528,0.0264,668.7107847000007,0.125,1.1900000000000002,0.10504201680672268,-1.0650000000000002,8.69,0.0,0.0,0.0,0.9341,0.0,0.0,25,12,0.48,0.4682971014492754,0.3333333333333333,230,0,0.0,,12,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,36,500000,20000,20,64,0.99,0.3,500,200,500,20,0.39069833107587665,,555,0.02775,678.0677184999986,0.38,0.745,0.5100671140939598,-0.365,9.175,0.0,0.0,0.0,0.64255,0.0,0.0,37,3,0.08108108108108109,0.9,0.6666666666666666,91,0,0.0,,3,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,37,500000,20000,20,64,0.99,0.3,500,200,500,20,0.400958702985268,,526,0.0263,681.7625450999985,0.8,0.7100000000000001,1.1267605633802817,0.08999999999999997,1.18,0.0,0.0,0.0,0.98495,0.0,0.0,153,1,0.006535947712418301,0.8235294117647058,0.0,131,8,0.061068702290076333,0.42358803986710963,9,0.006535947712418301,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,38,500000,20000,20,64,0.99,0.3,500,200,500,20,0.37657172408740913,,559,0.02795,655.370507399999,0.21,0.395,0.5316455696202531,-0.18500000000000003,1.41,0.0,0.0,0.0,0.95535,0.0,0.0,41,5,0.12195121951219512,0.9230769230769231,0.8,73,0,0.0,,5,0.0,0,520000
drqn__senses_smell-vision__midpoint_probe_T__n_step_1__buf_500__wu_200__b_64__drqn_burn_in_5__drqn_learn_len_20,39,500000,20000,20,64,0.99,0.3,500,200,500,20,0.4159962038561728,,525,0.02625,650.8623289999996,0.09,0.24,0.375,-0.15,3.895,0.0,0.0,0.0,0.3736,0.0,0.0,18,0,0.0,,,20,1,0.05,0.6,1,0.0,0,520000
