config,seed,sim_len,eval_len,radius,batch_size,gamma,epsilon_start,buffer,warmup,update_ticks,learn_every,mean_comfort,mean_reward,eval_deaths,death_rate_eval,run_time_seconds,water_visit_pct,food_visit_pct,water_food_visit_ratio,water_camp_score,dominant_cell_pct,drink_rate_at_water,eat_rate_at_food,full_eat_rate_at_food,move_rate_eval,drink_rate_eval,eat_rate_eval,water_to_food_trip_count,water_to_food_success_count,water_to_food_success_rate,water_to_food_path_efficiency,water_to_food_perfectish_trip_rate,food_to_water_trip_count,food_to_water_success_count,food_to_water_success_rate,food_to_water_path_efficiency,total_successful_resource_trips,two_way_route_success_min,non_neighbor_jumps,total_ticks
senses_smell-vision,2,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4256503700077458,,519,0.02595,191.28858339999988,0.185,0.7000000000000001,0.26428571428571423,-0.5150000000000001,0.49,0.0,0.0,0.0,0.9217,0.0,0.0,37,2,0.05405405405405406,0.4887820512820513,0.0,130,1,0.007692307692307693,0.7692307692307693,3,0.007692307692307693,0,520000
senses_smell-vision,3,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3775437631820374,,561,0.02805,191.78973770000016,0.33999999999999997,1.25,0.27199999999999996,-0.91,6.785,0.0,0.0,0.0,0.8409,0.0,0.0,63,2,0.031746031746031744,0.8438914027149321,0.5,181,8,0.04419889502762431,0.8285714285714285,10,0.031746031746031744,0,520000
senses_smell-vision,4,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.42677958348367667,,529,0.02645,192.0457219,0.18,0.6799999999999999,0.2647058823529412,-0.49999999999999994,0.8,0.0,0.0,0.0,0.7067,0.0,0.0,32,0,0.0,,,84,1,0.011904761904761904,0.2727272727272727,1,0.0,0,520000
senses_smell-vision,5,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4130155154236552,,543,0.02715,191.75488610000002,0.145,0.38,0.381578947368421,-0.23500000000000001,2.285,0.0,0.0,0.0,0.89035,0.0,0.0,28,1,0.03571428571428571,0.5581395348837209,0.0,56,0,0.0,,1,0.0,0,520000
senses_smell-vision,6,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3958508561807297,,535,0.02675,192.18083220000017,0.61,0.415,1.4698795180722892,0.195,3.0,0.0,0.0,0.0,0.77745,0.0,0.0,104,1,0.009615384615384616,0.9166666666666666,1.0,77,2,0.025974025974025976,0.5230496453900709,3,0.009615384615384616,0,520000
senses_smell-vision,7,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.402719783662374,,514,0.0257,193.30136820000007,0.41000000000000003,0.655,0.6259541984732825,-0.245,0.955,0.0,0.0,0.0,0.77055,0.0,0.0,68,2,0.029411764705882353,0.6875,0.0,116,5,0.04310344827586207,0.6875,7,0.029411764705882353,0,520000
senses_smell-vision,8,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.40718925825887187,,537,0.02685,194.55070729999989,0.17500000000000002,1.73,0.10115606936416185,-1.555,4.455,0.0,0.0,0.0,0.87965,0.0,0.0,32,3,0.09375,0.5882352941176471,0.0,121,4,0.03305785123966942,0.6798245614035088,7,0.03305785123966942,0,520000
senses_smell-vision,9,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.3925177962298325,,566,0.0283,200.87081020000005,0.9299999999999999,1.165,0.798283261802575,-0.2350000000000001,6.36,0.0,0.0,0.0,0.75915,0.0,0.0,178,5,0.028089887640449437,0.8461538461538461,0.4,140,17,0.12142857142857143,0.6428571428571429,22,0.028089887640449437,0,520000
senses_smell-vision,10,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.393902435721858,,525,0.02625,194.15002839999988,0.145,1.105,0.13122171945701358,-0.96,4.875,0.0,0.0,0.0,0.9768,0.0,0.0,29,5,0.1724137931034483,0.6,0.2,214,2,0.009345794392523364,0.875,7,0.009345794392523364,0,520000
senses_smell-vision,11,500000,20000,20,512,0.99,0.3,50000,500,500,20,0.4318683356431566,,505,0.02525,197.44842900000003,0.16,0.43499999999999994,0.36781609195402304,-0.2749999999999999,1.755,0.0,0.0,0.0,0.9208,0.0,0.0,32,3,0.09375,0.8095238095238095,0.3333333333333333,82,1,0.012195121951219513,1.0,4,0.012195121951219513,0,520000
